millis,Pressure,Pitch,Roll,DrawWire,Rot.Pos,LinMassPos,yaw,
672530,138,-4.42,-3.94,303,302,543,351.31, 
1.51,,,,,,,,
672547,138,-4.42,-3.94,303,302,543,351.32, 
1.51,,,,,,,,
672564,138,-4.42,-3.94,303,301,543,351.32, 
1.51,,,,,,,,
672596,138,-4.42,-3.94,303,302,543,351.32, 
1.51,,,,,,,,
672613,139,-4.42,-3.94,303,299,543,351.32, 
1.51,,,,,,,,
672630,138,-4.42,-3.94,303,302,543,351.32, 
1.51,,,,,,,,
672647,138,-4.42,-3.94,303,302,543,351.33, 
1.51,,,,,,,,
672701,138,-4.42,-3.94,303,304,543,351.33, 
1.51,,,,,,,,
672727,138,-4.42,-3.94,303,302,543,351.33, 
1.51,,,,,,,,
672743,138,-4.42,-3.94,303,303,543,351.34, 
1.51,,,,,,,,
672769,138,-4.42,-3.94,303,303,543,351.34, 
1.51,,,,,,,,
672785,138,-4.42,-3.94,303,302,543,351.34, 
1.51,,,,,,,,
672801,138,-4.42,-3.94,303,302,543,351.34, 
1.51,,,,,,,,
672828,138,-4.42,-3.94,303,302,543,351.34, 
1.51,,,,,,,,
672844,138,-4.42,-3.94,303,302,543,351.35, 
1.51,,,,,,,,
672861,138,-4.42,-3.94,303,301,543,351.35, 
1.51,,,,,,,,
672877,138,-4.42,-3.94,303,302,543,351.35, 
1.51,,,,,,,,
672903,138,-4.42,-3.94,303,301,543,351.35, 
1.51,,,,,,,,
672919,138,-4.42,-3.94,303,297,543,351.35, 
1.51,,,,,,,,
672936,138,-4.42,-3.94,303,302,543,351.36, 
1.51,,,,,,,,
672962,138,-4.42,-3.94,303,302,543,351.36, 
1.51,,,,,,,,
672978,138,-4.42,-3.94,303,302,543,351.36, 
1.51,,,,,,,,
672995,138,-4.42,-3.94,303,301,543,351.36, 
1.51,,,,,,,,
673011,138,-4.42,-3.94,303,301,543,351.36, 
1.51,,,,,,,,
673038,139,-4.42,-3.94,303,302,543,351.38, 
1.51,,,,,,,,
673054,138,-4.42,-3.94,303,302,543,351.38, 
1.51,,,,,,,,
673070,138,-4.42,-3.94,303,302,543,351.38, 
1.51,,,,,,,,
673095,138,-4.42,-3.94,303,302,543,351.38, 
1.51,,,,,,,,
673112,138,-4.42,-3.94,303,301,543,351.38, 
1.51,,,,,,,,
673128,138,-4.42,-3.94,303,301,543,351.38, 
1.51,,,,,,,,
673154,138,-4.42,-3.94,303,301,543,351.39, 
1.51,,,,,,,,
673170,138,-4.42,-3.94,303,302,543,351.39, 
1.51,,,,,,,,
673218,138,-4.42,-3.94,303,303,543,351.39, 
1.51,,,,,,,,
673245,138,-4.42,-3.94,303,303,543,351.4, 
1.51,,,,,,,,
673270,138,-4.42,-3.94,303,303,543,351.4, 
1.51,,,,,,,,
673287,138,-4.42,-3.94,303,302,543,351.4, 
1.51,,,,,,,,
673303,138,-4.42,-3.94,303,302,543,351.4, 
1.51,,,,,,,,
673330,138,-4.42,-3.94,303,302,543,351.4, 
1.51,,,,,,,,
673346,138,-4.42,-3.94,303,302,543,351.41, 
1.51,,,,,,,,
673362,138,-4.42,-3.94,303,302,543,351.41, 
1.51,,,,,,,,
673388,138,-4.42,-3.94,303,301,543,351.41, 
1.51,,,,,,,,
673403,138,-4.42,-3.94,303,302,543,351.41, 
1.51,,,,,,,,
673420,138,-4.42,-3.94,303,299,543,351.41, 
1.51,,,,,,,,
673436,138,-4.42,-3.94,303,302,543,351.42, 
1.51,,,,,,,,
673462,138,-4.42,-3.94,303,302,543,351.42, 
1.51,,,,,,,,
673479,138,-4.42,-3.94,303,302,543,351.42, 
1.51,,,,,,,,
673496,138,-4.42,-3.94,303,301,543,351.42, 
1.51,,,,,,,,
673521,138,-4.42,-3.94,303,299,543,351.42, 
1.51,,,,,,,,
673540,138,-4.42,-3.94,303,302,543,351.43, 
1.51,,,,,,,,
673556,138,-4.42,-3.94,303,301,543,351.43, 
1.51,,,,,,,,
673582,138,-4.42,-3.94,303,302,543,351.43, 
1.51,,,,,,,,
673598,138,-4.42,-3.94,303,301,543,351.43, 
1.51,,,,,,,,
673613,138,-4.42,-3.94,303,302,543,351.43, 
1.55,,,,,,,,
673631,138,-4.42,-3.94,303,302,543,351.43, 
1.51,,,,,,,,
673656,138,-4.42,-3.94,303,301,543,351.44, 
1.51,,,,,,,,
673673,138,-4.42,-3.94,303,301,543,351.44, 
1.51,,,,,,,,
673716,138,-4.42,-3.94,303,299,543,351.44, 
1.51,,,,,,,,
673752,138,-4.42,-3.94,303,303,543,351.45, 
1.51,,,,,,,,
673768,138,-4.42,-3.94,303,303,543,351.45, 
1.51,,,,,,,,
673784,138,-4.42,-3.94,303,302,543,351.45, 
1.51,,,,,,,,
673801,138,-4.42,-3.94,303,302,543,351.45, 
1.51,,,,,,,,
673826,138,-4.42,-3.94,303,297,543,351.45, 
1.51,,,,,,,,
673844,138,-4.41,-3.94,303,302,543,351.46, 
1.51,,,,,,,,
673860,138,-4.41,-3.94,303,303,543,351.46, 
1.51,,,,,,,,
673885,139,-4.41,-3.94,303,302,543,351.46, 
1.51,,,,,,,,
673901,138,-4.41,-3.94,303,302,543,351.46, 
1.51,,,,,,,,
673916,138,-4.41,-3.94,303,299,543,351.46, 
1.51,,,,,,,,
673943,138,-4.41,-3.94,303,302,543,351.47, 
1.51,,,,,,,,
673959,138,-4.41,-3.94,303,302,543,351.47, 
1.51,,,,,,,,
673975,138,-4.41,-3.94,303,302,543,351.47, 
1.51,,,,,,,,
673991,138,-4.41,-3.94,303,302,543,351.47, 
1.51,,,,,,,,
674016,138,-4.41,-3.94,303,300,543,351.47, 
1.51,,,,,,,,
674032,138,-4.41,-3.94,303,302,543,351.47, 
1.51,,,,,,,,
674049,138,-4.41,-3.94,303,302,543,351.49, 
1.51,,,,,,,,
674075,138,-4.41,-3.94,303,302,543,351.49, 
1.51,,,,,,,,
674092,138,-4.41,-3.94,303,302,543,351.49, 
1.51,,,,,,,,
674108,138,-4.41,-3.94,303,301,543,351.49, 
1.51,,,,,,,,
674134,138,-4.41,-3.94,303,302,543,351.49, 
1.51,,,,,,,,
674151,138,-4.42,-3.94,303,301,543,351.5, 
1.51,,,,,,,,
674167,138,-4.42,-3.94,303,302,543,351.5, 
1.51,,,,,,,,
674184,138,-4.42,-3.94,303,302,543,351.5, 
1.51,,,,,,,,
674238,138,-4.42,-3.94,303,303,543,351.5, 
1.51,,,,,,,,
674264,138,-4.42,-3.94,303,302,543,351.51, 
1.51,,,,,,,,
674280,138,-4.42,-3.94,303,302,543,351.51, 
1.51,,,,,,,,
674306,138,-4.42,-3.94,303,302,543,351.51, 
1.51,,,,,,,,
674322,138,-4.42,-3.94,303,300,543,351.51, 
1.51,,,,,,,,
674339,138,-4.42,-3.94,303,303,543,351.53, 
1.51,,,,,,,,
674356,138,-4.42,-3.94,303,303,543,351.53, 
1.51,,,,,,,,
674384,138,-4.42,-3.94,303,302,543,351.53, 
1.55,,,,,,,,
674401,138,-4.42,-3.94,303,302,543,351.53, 
1.51,,,,,,,,
674417,138,-4.42,-3.94,303,299,543,351.53, 
1.51,,,,,,,,
674444,138,-4.42,-3.96,303,303,543,351.54, 
1.55,,,,,,,,
674460,138,-4.42,-3.96,303,302,543,351.54, 
1.51,,,,,,,,
674477,138,-4.42,-3.96,303,302,543,351.54, 
1.51,,,,,,,,
674502,138,-4.42,-3.96,303,302,543,351.54, 
1.51,,,,,,,,
674519,138,-4.42,-3.96,303,298,543,351.54, 
1.51,,,,,,,,
674535,138,-4.42,-3.96,303,302,543,351.54, 
1.51,,,,,,,,
674552,138,-4.42,-3.94,303,302,543,351.55, 
1.51,,,,,,,,
674578,138,-4.42,-3.94,303,302,543,351.55, 
1.51,,,,,,,,
674594,138,-4.42,-3.94,303,301,543,351.55, 
1.51,,,,,,,,
674611,138,-4.42,-3.94,303,299,543,351.55, 
1.51,,,,,,,,
674637,138,-4.42,-3.94,303,302,543,351.55, 
1.51,,,,,,,,
674654,138,-4.42,-3.94,303,302,543,351.56, 
1.51,,,,,,,,
674670,138,-4.42,-3.94,303,302,543,351.56, 
1.51,,,,,,,,
674696,138,-4.42,-3.94,303,301,543,351.56, 
1.51,,,,,,,,
674741,138,-4.42,-3.94,303,303,543,351.56, 
1.51,,,,,,,,
674766,138,-4.42,-3.94,303,302,543,351.56, 
1.51,,,,,,,,
674783,138,-4.42,-3.94,303,303,543,351.56, 
1.51,,,,,,,,
674808,138,-4.42,-3.94,303,302,543,351.56, 
1.51,,,,,,,,
674825,138,-4.42,-3.94,303,298,543,351.56, 
1.51,,,,,,,,
674842,139,-4.41,-3.94,303,302,543,351.57, 
1.51,,,,,,,,
674868,138,-4.41,-3.94,303,302,543,351.57, 
1.51,,,,,,,,
674885,138,-4.41,-3.94,303,302,543,351.57, 
1.51,,,,,,,,
674902,138,-4.41,-3.94,303,301,543,351.57, 
1.51,,,,,,,,
674927,138,-4.41,-3.94,303,297,543,351.57, 
1.51,,,,,,,,
674945,138,-4.41,-3.94,303,302,543,351.58, 
1.51,,,,,,,,
674961,138,-4.41,-3.94,303,302,543,351.58, 
1.51,,,,,,,,
674977,138,-4.41,-3.94,303,302,543,351.58, 
1.51,,,,,,,,
675003,138,-4.41,-3.94,303,302,543,351.58, 
1.51,,,,,,,,
675019,138,-4.41,-3.94,303,299,543,351.58, 
1.51,,,,,,,,
675037,138,-4.41,-3.94,303,303,543,351.58, 
1.51,,,,,,,,
675062,138,-4.41,-3.94,303,302,543,351.6, 
1.51,,,,,,,,
675079,138,-4.41,-3.94,303,302,543,351.6, 
1.51,,,,,,,,
675095,138,-4.41,-3.94,303,301,543,351.6, 
1.51,,,,,,,,
675122,138,-4.41,-3.94,303,298,543,351.6, 
1.51,,,,,,,,
675138,138,-4.41,-3.94,303,302,543,351.6, 
1.51,,,,,,,,
675154,138,-4.41,-3.94,303,302,543,351.61, 
1.51,,,,,,,,
675171,138,-4.41,-3.94,303,302,543,351.61, 
1.51,,,,,,,,
675196,138,-4.41,-3.94,303,301,543,351.61, 
1.51,,,,,,,,
675240,138,-4.41,-3.94,303,303,543,351.62, 
1.51,,,,,,,,
675266,138,-4.41,-3.94,303,302,543,351.62, 
1.51,,,,,,,,
675292,138,-4.41,-3.94,303,302,543,351.62, 
1.51,,,,,,,,
675308,138,-4.41,-3.94,303,302,543,351.62, 
1.51,,,,,,,,
675324,138,-4.41,-3.94,303,298,543,351.62, 
1.51,,,,,,,,
675351,138,-4.41,-3.94,303,303,543,351.63, 
1.51,,,,,,,,
675366,138,-4.41,-3.94,303,302,543,351.63, 
1.51,,,,,,,,
675383,138,-4.41,-3.94,303,302,543,351.63, 
1.51,,,,,,,,
675398,138,-4.41,-3.94,303,302,543,351.63, 
1.51,,,,,,,,
675424,138,-4.41,-3.94,303,298,543,351.63, 
1.51,,,,,,,,
675440,138,-4.41,-3.94,303,302,543,351.63, 
1.51,,,,,,,,
675457,138,-4.41,-3.94,303,302,543,351.64, 
1.51,,,,,,,,
675485,138,-4.41,-3.94,303,302,543,351.64, 
1.51,,,,,,,,
675501,138,-4.41,-3.94,303,302,543,351.64, 
1.51,,,,,,,,
675517,138,-4.41,-3.94,303,301,543,351.64, 
1.51,,,,,,,,
675533,138,-4.41,-3.94,303,302,543,351.64, 
1.51,,,,,,,,
675559,138,-4.42,-3.94,303,301,543,351.65, 
1.51,,,,,,,,
675575,138,-4.42,-3.94,303,301,543,351.65, 
1.51,,,,,,,,
675592,138,-4.42,-3.94,303,302,543,351.65, 
1.51,,,,,,,,
675618,138,-4.42,-3.94,303,302,543,351.65, 
1.51,,,,,,,,
675635,138,-4.42,-3.94,303,299,543,351.65, 
1.51,,,,,,,,
675652,138,-4.42,-3.94,303,301,543,351.66, 
1.51,,,,,,,,
675677,138,-4.42,-3.94,303,301,543,351.66, 
1.51,,,,,,,,
675693,138,-4.42,-3.94,303,301,543,351.66, 
1.51,,,,,,,,
675709,139,-4.42,-3.94,303,301,543,351.66, 
1.51,,,,,,,,
675753,138,-4.42,-3.93,303,303,543,351.67, 
1.51,,,,,,,,
675788,138,-4.42,-3.93,303,302,543,351.67, 
1.51,,,,,,,,
675804,138,-4.42,-3.93,303,302,543,351.67, 
1.51,,,,,,,,
675820,138,-4.42,-3.93,303,302,543,351.67, 
1.51,,,,,,,,
675846,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675862,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675878,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675905,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675921,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675938,138,-4.41,-3.94,303,302,543,351.68, 
1.51,,,,,,,,
675955,138,-4.41,-3.94,303,301,543,351.69, 
1.51,,,,,,,,
675981,138,-4.41,-3.94,303,301,543,351.69, 
1.51,,,,,,,,
675997,138,-4.41,-3.94,303,302,543,351.69, 
1.51,,,,,,,,
676014,138,-4.41,-3.94,303,301,543,351.69, 
1.51,,,,,,,,
676040,138,-4.41,-3.94,303,302,543,351.69, 
1.51,,,,,,,,
676057,138,-4.41,-3.94,303,302,543,351.71, 
1.51,,,,,,,,
676073,138,-4.41,-3.94,303,301,543,351.71, 
1.51,,,,,,,,
676089,138,-4.41,-3.94,303,301,543,351.71, 
1.51,,,,,,,,
676115,138,-4.41,-3.94,303,301,543,351.71, 
1.51,,,,,,,,
676131,138,-4.41,-3.94,303,295,543,351.71, 
1.51,,,,,,,,
676149,138,-4.41,-3.94,303,302,543,351.73, 
1.51,,,,,,,,
676175,138,-4.41,-3.94,303,302,543,351.73, 
1.51,,,,,,,,
676192,138,-4.41,-3.94,303,302,543,351.73, 
1.51,,,,,,,,
676208,138,-4.41,-3.94,303,301,543,351.73, 
1.51,,,,,,,,
676262,138,-4.41,-3.94,303,303,543,351.74, 
1.51,,,,,,,,
676287,138,-4.41,-3.94,303,302,543,351.74, 
1.51,,,,,,,,
676302,138,-4.41,-3.94,303,302,543,351.74, 
1.51,,,,,,,,
676319,138,-4.41,-3.94,303,299,543,351.74, 
1.51,,,,,,,,
676345,139,-4.41,-3.94,303,303,543,351.75, 
1.51,,,,,,,,
676360,138,-4.41,-3.94,303,302,543,351.75, 
1.51,,,,,,,,
676375,138,-4.41,-3.94,303,302,543,351.75, 
1.51,,,,,,,,
676400,138,-4.41,-3.94,303,302,543,351.75, 
1.51,,,,,,,,
676415,138,-4.41,-3.94,303,302,543,351.75, 
1.51,,,,,,,,
676429,138,-4.41,-3.94,303,299,543,351.75, 
1.51,,,,,,,,
676446,138,-4.42,-3.94,303,302,543,351.76, 
1.51,,,,,,,,
676471,138,-4.42,-3.94,303,302,543,351.76, 
1.51,,,,,,,,
676487,138,-4.42,-3.94,303,301,543,351.76, 
1.55,,,,,,,,
676503,138,-4.42,-3.94,303,301,543,351.76, 
1.51,,,,,,,,
676528,138,-4.42,-3.94,303,300,543,351.76, 
1.51,,,,,,,,
676545,138,-4.42,-3.94,303,302,543,351.77, 
1.51,,,,,,,,
676560,138,-4.42,-3.94,303,302,543,351.77, 
1.51,,,,,,,,
676627,138,-4.42,-3.94,303,300,543,351.77, 
1.51,,,,,,,,
676643,138,-4.42,-3.94,303,304,543,351.77, 
1.51,,,,,,,,
676660,138,-4.42,-3.94,303,303,543,351.78, 
1.51,,,,,,,,
676676,138,-4.42,-3.94,303,303,543,351.78, 
1.51,,,,,,,,
676710,138,-4.42,-3.94,303,302,543,351.78, 
1.51,,,,,,,,
676726,138,-4.42,-3.94,303,300,543,351.78, 
1.51,,,,,,,,
676771,138,-4.42,-3.94,303,304,543,351.79, 
1.51,,,,,,,,
676805,138,-4.42,-3.94,303,304,543,351.79, 
1.51,,,,,,,,
676822,138,-4.42,-3.94,303,303,543,351.79, 
1.51,,,,,,,,
676838,139,-4.42,-3.94,303,302,543,351.79, 
1.51,,,,,,,,
676854,138,-4.42,-3.94,303,303,543,351.8, 
1.51,,,,,,,,
676880,138,-4.42,-3.94,303,303,543,351.8, 
1.51,,,,,,,,
676896,138,-4.42,-3.94,303,302,543,351.8, 
1.51,,,,,,,,
676913,138,-4.42,-3.94,303,303,543,351.8, 
1.51,,,,,,,,
676939,138,-4.42,-3.94,303,302,543,351.8, 
1.51,,,,,,,,
676956,138,-4.42,-3.94,303,302,543,351.82, 
1.51,,,,,,,,
676972,138,-4.42,-3.94,303,302,543,351.82, 
1.51,,,,,,,,
676998,138,-4.42,-3.94,303,302,543,351.82, 
1.51,,,,,,,,
677014,138,-4.42,-3.94,303,302,543,351.82, 
1.51,,,,,,,,
677030,138,-4.42,-3.94,303,298,543,351.82, 
1.51,,,,,,,,
677048,138,-4.42,-3.94,303,302,543,351.83, 
1.51,,,,,,,,
677073,138,-4.42,-3.94,303,302,543,351.83, 
1.51,,,,,,,,
677090,138,-4.42,-3.94,303,302,543,351.83, 
1.51,,,,,,,,
677105,138,-4.42,-3.94,303,302,543,351.83, 
1.51,,,,,,,,
677131,138,-4.42,-3.94,303,297,543,351.83, 
1.55,,,,,,,,
677147,138,-4.42,-3.94,303,302,543,351.84, 
1.51,,,,,,,,
677164,138,-4.42,-3.94,303,302,543,351.84, 
1.55,,,,,,,,
677189,138,-4.42,-3.94,303,302,543,351.84, 
1.51,,,,,,,,
677204,138,-4.42,-3.94,303,302,543,351.84, 
1.51,,,,,,,,
677221,138,-4.42,-3.94,303,302,543,351.84, 
1.51,,,,,,,,
677236,138,-4.42,-3.94,303,302,543,351.84, 
1.51,,,,,,,,
677291,138,-4.42,-3.94,303,303,543,351.85, 
1.51,,,,,,,,
677315,138,-4.42,-3.94,303,302,543,351.85, 
1.51,,,,,,,,
677331,138,-4.42,-3.94,303,299,543,351.85, 
1.51,,,,,,,,
677357,138,-4.42,-3.94,303,303,543,351.86, 
1.51,,,,,,,,
677373,138,-4.42,-3.94,303,302,543,351.86, 
1.51,,,,,,,,
677390,138,-4.42,-3.94,303,302,543,351.86, 
1.51,,,,,,,,
677406,138,-4.42,-3.94,303,302,543,351.86, 
1.51,,,,,,,,
677433,138,-4.42,-3.94,303,301,543,351.86, 
1.51,,,,,,,,
677450,138,-4.42,-3.94,303,302,543,351.88, 
1.51,,,,,,,,
677466,138,-4.42,-3.94,303,302,543,351.88, 
1.51,,,,,,,,
677491,138,-4.42,-3.94,303,302,543,351.88, 
1.51,,,,,,,,
677508,138,-4.42,-3.94,303,302,543,351.88, 
1.51,,,,,,,,
677524,138,-4.42,-3.94,303,302,543,351.88, 
1.51,,,,,,,,
677551,138,-4.42,-3.94,303,302,543,351.89, 
1.51,,,,,,,,
677567,138,-4.42,-3.94,303,301,543,351.89, 
1.51,,,,,,,,
677582,138,-4.42,-3.94,303,301,543,351.89, 
1.51,,,,,,,,
677599,138,-4.42,-3.94,303,302,543,351.89, 
1.51,,,,,,,,
677624,138,-4.42,-3.94,303,302,543,351.89, 
1.51,,,,,,,,
677640,138,-4.42,-3.94,303,297,543,351.89, 
1.51,,,,,,,,
677657,138,-4.42,-3.94,303,301,543,351.9, 
1.51,,,,,,,,
677683,138,-4.42,-3.94,303,302,543,351.9, 
1.51,,,,,,,,
677699,138,-4.42,-3.94,303,302,543,351.9, 
1.51,,,,,,,,
677715,138,-4.42,-3.94,303,301,543,351.9, 
1.51,,,,,,,,
677732,138,-4.42,-3.94,303,302,543,351.9, 
1.51,,,,,,,,
677797,138,-4.42,-3.94,303,304,543,351.91, 
1.51,,,,,,,,
677823,138,-4.42,-3.94,303,303,543,351.91, 
1.51,,,,,,,,
677839,138,-4.42,-3.94,303,303,543,351.91, 
1.51,,,,,,,,
677866,138,-4.42,-3.94,303,303,543,351.93, 
1.51,,,,,,,,
677882,138,-4.42,-3.94,303,302,543,351.93, 
1.51,,,,,,,,
677899,138,-4.42,-3.94,303,302,543,351.93, 
1.51,,,,,,,,
677924,138,-4.42,-3.94,303,302,543,351.93, 
1.51,,,,,,,,
677941,138,-4.42,-3.94,303,298,543,351.93, 
1.51,,,,,,,,
677958,138,-4.42,-3.94,303,302,543,351.94, 
1.51,,,,,,,,
677974,138,-4.42,-3.94,303,302,543,351.94, 
1.51,,,,,,,,
677999,138,-4.42,-3.94,303,301,543,351.94, 
1.51,,,,,,,,
678014,138,-4.42,-3.94,303,302,543,351.94, 
1.51,,,,,,,,
678031,138,-4.42,-3.94,303,299,543,351.94, 
1.51,,,,,,,,
678056,138,-4.42,-3.94,303,303,543,351.95, 
1.51,,,,,,,,
678073,138,-4.42,-3.94,303,302,543,351.95, 
1.51,,,,,,,,
678089,138,-4.42,-3.94,303,302,543,351.95, 
1.51,,,,,,,,
678115,138,-4.42,-3.94,303,302,543,351.95, 
1.51,,,,,,,,
678130,138,-4.42,-3.94,303,299,543,351.95, 
1.51,,,,,,,,
678148,138,-4.42,-3.94,303,302,543,351.95, 
1.51,,,,,,,,
678164,138,-4.42,-3.94,303,302,543,351.96, 
1.51,,,,,,,,
678190,138,-4.42,-3.94,303,302,543,351.96, 
1.51,,,,,,,,
678206,138,-4.42,-3.94,303,302,543,351.96, 
1.51,,,,,,,,
678222,138,-4.42,-3.94,303,301,543,351.96, 
1.51,,,,,,,,
678249,138,-4.42,-3.94,303,301,543,351.96, 
1.51,,,,,,,,
678265,138,-4.42,-3.94,303,302,543,351.97, 
1.51,,,,,,,,
